
15,77.84,79.0431,78.635,77.1358,76.0734,75.5879,75.2221,74.1299,73.7198,72.7638,71.3967,71.3343,72.2612,71.3853,72.906,72.6302,
16,77.84,76.7857,77.0954,75.4767,75.5697,76.0659,76.5045,76.9007,76.5831,76.3081,76.4691,75.7092,75.0891,74.4195,74.0397,72.7919,
17,77.84,77.5892,78.3006,78.2379,79.1732,78.7142,78.6207,78.7213,80.5194,81.4984,80.9613,81.8002,80.6754,79.8813,81.216,81.6388,
18,77.84,77.7969,76.4226,74.9601,74.8373,75.1457,75.1989,75.1736,75.7471,75.9732,75.9942,75.289,75.7997,74.882,74.9952,76.5387,
19,77.84,77.2801,78.1137,78.0064,77.3851,77.417,77.6012,77.0815,77.2036,76.0943,75.4375,75.4209,75.8792,76.4547,76.9937,76.7384,
20,77.84,78.0147,77.9748,78.261,78.2537,76.2389,77.7809,77.019,76.7214,78.2533,77.6626,77.2714,77.5311,76.7653,77.7159,77.1868,
21,77.84,76.3404,75.7414,74.8479,76.4681,75.7677,75.7183,74.9311,74.9788,76.1138,76.2314,74.6976,75.2701,75.7708,76.1457,76.3535,
22,77.84,77.5077,77.4825,78.8883,79.2381,78.2134,79.4462,77.5812,77.8613,76.9085,77.5786,77.891,78.5869,78.2245,78.2051,78.0035,
23,77.84,78.962,79.7907,78.0501,78.0745,78.1112,77.3825,77.8273,77.3667,77.2813,77.5002,76.17,76.0142,76.6847,76.2819,76.5706,
24,77.84,77.7688,77.6854,78.6142,78.6281,78.6282,78.4424,78.0171,77.5164,77.3542,76.8532,76.4523,76.5737,77.2253,76.0425,75.3806,
25,77.84,78.4496,78.3334,78.5141,78.9561,79.2009,78.6673,78.7763,77.4347,79.0284,79.3619,79.7063,81.0637,81.1518,81.2433,81.581,
26,77.84,77.23,76.7143,75.6175,76.5368,76.4583,75.9854,75.5212,74.6372,74.6907,75.2542,74.5572,73.1117,73.8252,73.3315,73.2042,
27,77.84,77.228,77.0534,77.4697,77.0552,78.7479,78.8156,78.7634,78.7824,78.3282,78.0058,78.3473,77.7913,77.3919,78.0976,78.3153,
28,77.84,77.5258,76.5692,76.863,76.6922,76.0406,76.7694,77.7148,77.7578,77.0972,77.6098,76.8956,76.3708,77.6834,79.1387,77.0537,
29,77.84,76.3518,75.926,75.6464,74.5546,74.1514,74.928,75.1199,75.1414,75.2914,73.6622,72.4014,72.1773,72.3665,71.9429,71.7219,
30,77.84,77.7995,79.2808,79.3582,79.7361,80.6201,80.7488,81.8092,82.5331,81.2706,81.8129,80.78,80.9972,82.3535,82.2693,81.0756,
31,77.84,77.7429,78.6187,78.2226,78.6258,79.8905,79.6912,80.5631,80.4409,78.8836,79.1876,80.6701,80.187,80.7976,80.0422,79.7619,
32,77.84,78.1833,78.1927,77.5046,77.6668,77.7937,77.0687,77.7037,79.7676,79.711,81.8984,83.3271,83.6334,83.4842,83.0099,81.4261,
33,77.84,79.349,78.2988,78.0077,79.0337,78.6861,80.4926,79.5881,81.0103,81.0734,81.7134,79.774,79.8116,79.2041,78.7702,80.0731,
34,77.84,78.4769,79.1528,78.6518,79.2325,79.11,80.0357,80.2942,80.3578,82.665,82.1726,83.3937,83.3578,85.4833,86.3541,86.4341,
35,77.84,78.3589,76.913,77.1479,77.0439,76.505,75.4375,75.3876,75.2521,74.8253,75.0372,75.2231,76.3246,76.1276,76.4818,75.529,
36,77.84,77.2491,77.5666,79.027,78.6172,77.9179,77.9808,78.5606,76.9859,75.3565,76.1332,75.2937,75.2732,74.5486,73.5327,73.2683,
37,77.84,78.1311,78.3002,76.8953,75.2207,75.1044,74.8205,75.021,74.211,74.3585,73.8021,72.8552,72.7572,72.0795,73.2685,73.6959,
38,77.84,77.1601,76.8501,77.1751,77.1664,75.6388,75.4404,74.5632,73.3809,72.5365,72.1087,72.9956,75.1304,75.7297,75.9733,75.6962,
39,77.84,77.3874,77.5068,78.4875,79.1146,78.424,78.9051,79.0813,77.896,77.2001,76.2063,76.2759,75.8769,76.6738,76.5683,78.1736,
40,77.84,77.499,77.5823,77.9047,78.1084,76.8526,77.8953,77.9991,78.736,79.0134,79.422,79.5778,79.0006,78.7898,79.6605,78.2319,
41,77.84,75.7979,74.9636,74.2491,73.0981,73.206,73.1997,74.5589,74.1132,75.1742,74.6246,75.1555,75.5696,76.1334,77.3368,77.7251,
42,77.84,77.9526,78.0028,79.322,81.04,81.1305,80.7274,80.1011,79.5538,79.625,79.9704,78.923,77.9558,77.2441,77.5902,76.4522,
43,77.84,78.9805,78.109,80.2677,80.3919,80.5598,79.6739,81.772,79.8773,80.135,79.2731,79.8579,81.4744,81.1773,82.4108,83.2783,
44,77.84,78.374,79.0758,77.083,77.3205,76.0325,76.3837,77.0975,77.5212,78.8636,78.7036,79.8609,79.86,79.3596,80.1644,80.4519,
45,77.84,79.5378,79.798,80.5509,80.2855,80.3726,79.8827,79.8209,78.3819,77.9583,77.5564,76.9657,77.1567,77.0303,77.6703,77.7833,
46,77.84,78.3105,76.6666,77.7903,77.3359,78.0124,78.2561,78.0514,77.3471,77.1746,77.422,76.7319,76.9017,77.452,77.4836,77.9334,
47,77.84,79.4817,79.9496,80.2857,80.8508,80.3048,80.9383,81.2717,81.929,81.8142,81.1289,80.7883,81.1839,80.3921,79.8599,79.7967,
48,77.84,77.0852,77.1416,78.0961,79.1024,77.6455,78.1564,79.7005,80.7895,82.7017,80.6811,81.001,79.4648,79.9343,80.1004,80.789,
49,77.84,79.0397,78.5639,76.5118,75.9978,75.5551,76.7286,76.2753,74.8189,75.7365,75.4805,74.6576,73.1505,74.5255,75.7311,76.6548,
50,77.84,78.5404,78.188,78.4323,77.7011,78.812,77.4657,78.441,79.9387,79.1339,79.2815,79.7828,80.6745,81.1526,83.1596,83.3934,
51,77.84,77.2847,78.2524,77.7583,77.474,77.6596,77.9627,78.2268,77.0821,77.4173,77.5481,78.1703,77.3325,77.996,78.0874,78.1411,
52,77.84,77.1347,78.3164,78.3337,78.9251,78.4421,78.1431,77.4305,76.9171,76.2587,75.9908,76.9016,77.0833,75.5018,76.4224,76.1217,
53,77.84,78.0192,77.4734,77.3918,77.8646,78.3331,78.6912,78.9717,79.6303,79.4433,79.1354,79.5336,79.6696,79.9436,78.8736,77.5028,
54,77.84,76.7629,77.0405,77.3741,77.5892,76.4971,76.7361,77.0374,78.0095,77.7579,78.4101,78.3828,79.0292,80.0674,81.8276,81.2606,
55,77.84,76.7153,77.0628,77.6412,76.3933,76.2233,74.7941,73.6039,72.1858,71.1371,71.1353,70.706,71.0338,71.0532,71.302,71.9706,
56,77.84,76.7673,78.2648,79.4446,80.1769,81.1816,80.4214,81.0102,81.4794,81.9322,81.8848,81.6336,82.4235,81.9853,81.8832,82.2757,
57,77.84,78.0347,77.3489,78.1195,77.6727,77.8476,79.0841,77.561,78.1529,79.692,79.9796,79.0307,78.1107,79.4073,78.5704,80.2949,
58,77.84,78.7886,78.7207,79.481,79.7018,79.8477,81.8984,82.1472,83.7831,83.7,84.537,86.4677,84.8506,86.0985,86.4667,86.0274,
59,77.84,79.3594,80.3872,81.6964,81.4804,80.6963,80.1302,79.972,79.4677,78.6781,78.1657,78.389,78.5238,78.7712,78.1069,77.7675,
60,77.84,78.6678,78.2738,77.4785,77.1406,77.7397,77.4556,77.6897,77.7134,77.5633,78.0937,76.8157,76.7668,76.0187,75.883,74.4423,
61,77.84,78.4409,78.5429,78.6334,77.511,76.7631,76.491,76.3527,76.9208,76.1175,75.9847,77.8237,77.9625,78.8884,79.0983,79.0704,
62,77.84,77.3874,77.5068,78.4875,79.1146,78.424,78.9051,79.0813,77.896,77.2001,76.2063,76.2759,75.8769,76.6738,76.5683,78.1736,
63,77.84,78.0131,78.059,79.459,80.1527,81.81,82.6247,84.2735,83.9783,85.3321,85.2821,85.0113,84.5999,85.1801,84.7037,84.1509,
64,77.84,77.2732,77.7504,78.7955,77.4563,76.0088,75.9007,75.523,74.2734,75.0311,76.3627,77.506,77.1082,77.0385,77.3494,77.5581,
65,77.84,77.8692,77.2975,77.6181,76.5981,76.6641,77.1402,76.5842,75.9568,75.3506,76.2852,76.3132,76.8848,77.2009,78.8771,78.5381,
66,77.84,77.9754,78.4575,77.7217,78.0826,78.5186,79.5403,79.1874,79.9019,80.8147,80.2914,80.7849,80.1151,80.1862,80.1405,80.9817,
67,77.84,77.1863,76.1785,75.6984,76.0774,77.1614,76.736,75.7909,75.4463,76.3263,75.3779,74.2123,74.1034,74.1016,73.6223,74.1509,
68,77.84,77.7969,76.4226,74.9601,74.8373,75.1457,75.1989,75.1736,75.7471,75.9732,75.9942,75.289,75.7997,74.882,74.9952,76.5387,
69,77.84,77.5182,77.7109,77.2443,77.7783,77.3777,77.6747,77.7558,77.5465,78.3792,77.2279,77.4708,76.8132,76.6167,76.3422,78.0688,
70,77.84,77.2624,76.7509,77.4042,78.855,77.6681,77.226,78.5938,78.3198,78.9707,78.779,79.4575,80.3532,80.766,80.2001,79.4484,
71,77.84,78.4063,80.027,81.0403,81.6282,81.95,82.6899,81.3972,80.9979,82.1364,81.9068,82.0328,82.1049,81.7964,80.829,81.2916,
72,77.84,77.6675,77.9289,77.8584,76.475,75.6514,75.5008,75.2529,76.2072,76.657,76.2376,75.9633,75.015,76.8761,75.7745,75.2685,
73,77.84,77.6743,77.8999,77.6068,78.1428,77.8512,79.0929,79.0757,80.0809,79.9318,79.8375,79.7057,79.2785,78.8534,78.565,78.1967,
74,77.84,77.6106,78.2791,78.9921,79.222,80.5893,79.6442,79.2788,78.9707,80.2195,80.8463,79.7741,80.5904,80.9426,80.3498,80.7426,
75,77.84,78.8644,79.7399,79.4275,79.7852,80.1908,80.7985,80.5592,80.1573,79.9361,79.9198,78.4678,80.1809,80.068,80.2234,81.6485,
76,77.84,77.879,77.4361,78.4749,79.8659,80.1715,79.829,79.6553,78.9632,78.2638,79.595,80.8381,79.8051,80.6878,80.5238,81.7706,
77,77.84,78.4076,79.0627,78.6692,78.5048,77.763,77.9867,77.5465,77.1495,77.0674,76.6502,76.8347,76.0561,76.3437,75.2563,74.1906,
78,77.84,77.0591,76.1164,76.2611,75.4908,74.7571,72.9621,72.8672,69.8381,70.3814,70.9856,71.1646,71.1271,70.7907,71.0944,71.7448,
79,77.84,76.9834,77.6681,76.9979,76.7055,75.7513,76.0175,76.2558,76.8343,78.0386,79.935,80.4058,79.0705,80.5984,81.1407,82.5909,
80,77.84,77.6557,77.1575,77.644,76.6824,76.6584,76.741,77.2212,76.2186,76.9094,76.6542,76.0778,77.0837,77.7712,76.8775,75.7233,
81,77.84,77.7979,79.234,79.4248,79.7924,79.1877,79.6754,78.1597,77.6676,77.5973,77.1322,77.0371,77.9871,78.5301,79.0483,78.9291,
82,77.84,78.419,78.3147,79.0353,77.6829,77.5987,77.6179,78.0906,79.0672,79.4131,80.1714,79.5695,78.3318,78.5218,78.7084,78.3933,
83,77.84,77.8826,77.3743,77.1323,77.0868,78.9833,79.2024,79.2046,79.9893,81.0388,82.3967,81.6629,82.0851,82.3042,82.2021,82.246,
84,77.84,80.2616,79.6693,79.9299,80.6489,80.8523,82.5052,83.5625,82.9645,83.3935,82.4361,83.2124,83.6568,83.0642,82.7155,83.3018,
85,77.84,79.2035,78.8892,77.6571,77.8161,79.0447,79.9386,79.8314,78.9204,79.0448,80.1639,79.8449,78.7636,77.6724,76.5603,76.424,
86,77.84,76.4388,76.401,76.3348,76.4771,76.1436,75.51,74.5983,74.5224,74.6625,75.4304,74.2746,74.9579,75.2818,75.8301,76.5614,
87,77.84,79.0928,79.1692,79.3276,79.5764,80.9456,80.2183,81.8567,80.3827,81.5297,81.2488,80.1437,79.3918,79.8462,80.0633,80.4416,
88,77.84,76.1034,74.6105,73.7074,73.0903,71.7234,71.3556,71.7896,71.464,72.2659,73.6483,73.4479,74.3371,72.9785,72.0779,70.862,
89,77.84,77.7539,77.7582,78.0492,76.9705,76.6785,76.4186,76.034,75.5593,74.4939,74.0418,75.12,75.3863,75.7363,76.7384,77.0364,
90,77.84,76.4486,76.5407,75.8639,75.7742,75.028,75.3572,76.3354,74.9248,76.9863,77.7272,77.1417,75.8462,75.2259,75.4231,75.4529,
91,77.84,78.5263,78.9232,77.8347,76.8939,76.6141,76.7113,76.3406,76.1309,75.2581,74.299,72.9889,72.4841,72.5169,73.1489,73.4615,
92,77.84,77.213,78.2535,78.393,77.3378,76.117,75.1915,72.7551,72.3421,71.9759,71.8309,72.1334,73.0486,72.9326,72.4694,73.4444,
93,77.84,77.2041,76.9526,77.887,79.3414,79.6652,79.9683,79.904,80.6056,80.2915,81.1011,80.9277,82.5112,84.1876,84.3083,84.474,
94,77.84,76.9049,76.8814,76.1241,76.8949,77.0455,77.2653,79.4038,79.0936,79.2071,80.2995,79.8125,79.2974,78.1673,78.1228,76.9754,
95,77.84,76.71,77.4767,78.603,80.4437,79.0701,80.8592,81.3521,82.362,80.7783,81.1027,79.6619,79.6042,79.1861,78.7779,79.4915,
96,77.84,78.4769,79.1528,78.6518,79.2325,79.11,80.0357,80.2942,80.3578,82.665,82.1726,83.3937,83.3578,85.4833,86.3541,86.4341,
97,77.84,76.9995,77.0592,76.2336,75.4272,75.4459,74.7998,74.5134,74.2414,75.4455,75.9822,75.6024,75.3705,73.9132,75.0025,73.1935,
98,77.84,78.2621,79.3583,79.4731,79.7658,80.7149,82.2222,82.0324,83.0996,82.8252,84.8486,83.8448,82.9486,83.4163,82.3387,82.7543,
99,77.84,79.3036,78.5489,78.9293,77.2952,75.9022,78.4803,77.8617,77.7325,77.1115,78.4236,78.7712,79.0484,79.8759,79.9406,81.0483,
100,77.84,76.4769,76.2382,76.7176,78.1509,77.906,77.6642,75.9488,76.5244,75.5197,74.4951,75.0992,76.5446,77.0611,76.1152,77.6995,
101,77.84,77.3291,77.4241,77.3285,75.35,76.6906,77.4711,76.9673,77.572,79.0023,78.3206,78.4729,78.7682,76.8357,77.7535,77.5487,
102,77.84,78.1553,77.7049,79.1566,79.1043,79.4027,80.0087,78.9381,79.2987,80.4921,81.5782,83.0102,82.782,83.9489,83.2846,82.3869,
103,77.84,78.218,78.0216,77.9947,77.2755,77.4707,77.8464,77.9939,78.9776,79.6288,80.0178,81.0342,80.338,79.8099,78.1367,77.8826,
104,77.84,79.0267,79.2494,79.4429,79.056,79.3016,80.6861,80.5103,80.796,79.9815,80.8123,81.2736,79.3149,78.7043,79.9888,81.5826,
105,77.84,78.5909,78.7986,79.366,79.1586,78.6423,78.5586,78.1812,78.1832,78.0951,78.4321,79.3823,80.9006,80.2752,80.1599,78.984,
106,77.84,78.2786,76.6781,75.534,76.5239,76.8287,76.0015,75.7806,75.5576,74.7219,75.6006,75.2727,74.7852,76.0375,75.8686,76.3492,
107,77.84,77.0782,77.1139,77.015,77.2147,77.1145,76.0051,76.0923,77.3399,75.8031,75.9808,76.1761,76.3381,76.4982,76.1231,77.325,
108,77.84,77.2275,76.2323,75.5858,75.7232,75.2053,73.5887,73.9664,73.3819,73.1164,72.9488,71.8153,72.0999,70.1269,70.925,72.0147,
109,77.84,79.5378,79.798,80.5509,80.2855,80.3726,79.8827,79.8209,78.3819,77.9583,77.5564,76.9657,77.1567,77.0303,77.6703,77.7833,
110,77.84,77.3721,77.4029,77.393,78.6099,78.2259,76.5408,75.393,74.0264,73.1697,73.6546,74.5835,73.7677,74.424,73.9202,73.9277,
111,77.84,78.3899,79.4851,78.2629,78.7693,79.4092,79.6203,79.1159,79.4378,79.179,78.2467,79.2436,77.3113,77.4162,77.2539,77.5407,
112,77.84,78.1396,77.7268,77.9601,77.8986,78.4554,79.5818,80.2876,80.8526,79.9653,80.3797,79.3513,79.5574,80.5001,80.1995,80.6678,
113,77.84,79.0367,79.2158,78.2772,77.5427,77.9535,78.1073,78.0501,78.6021,78.8554,78.5114,79.8841,80.3771,80.1553,80.4884,80.2613,
114,77.84,77.5066,77.4972,77.8859,78.1629,77.518,76.2446,75.3495,75.334,76.4058,76.603,76.7878,76.781,77.649,77.6283,79.15,
115,77.84,78.8906,78.95,78.6633,78.127,77.0677,76.5323,75.4042,75.13,75.4783,74.1696,75.0021,74.5127,74.881,75.814,76.3506,
116,77.84,79.1089,79.199,79.4439,80.3348,79.6612,79.9631,78.8738,77.4264,76.4382,75.4785,76.063,75.737,75.1392,74.9168,76.6039,
117,77.84,77.4184,76.4464,76.405,75.5388,75.9835,74.7814,74.9719,75.8323,76.2563,76.3807,75.7011,75.5829,75.181,75.6867,76.2049,
118,77.84,78.8221,78.4247,78.6607,78.656,80.2269,81.2361,81.3177,82.5181,81.0999,80.482,79.5332,79.6004,79.7773,80.1533,80.7661,
119,77.84,77.7959,79.1438,79.6493,79.293,78.395,79.6995,78.6747,77.4292,77.3509,78.7373,77.5957,78.1502,78.0201,77.248,78.1767,
120,77.84,78.6985,78.3163,78.4806,77.7345,78.2976,78.3883,77.6101,78.162,77.0394,78.2948,78.809,79.2952,79.0536,78.9527,78.8469,
121,77.84,77.0157,77.6322,77.4132,78.0788,77.2373,77.5054,77.3135,76.9375,77.6281,77.7917,77.5599,76.6483,77.9156,78.176,78.5936,
122,77.84,78.7525,78.76,78.9119,78.4547,78.5278,78.2833,77.8162,76.7321,77.0313,76.7472,77.1677,78.114,77.8809,77.8109,77.266,
123,77.84,78.1465,77.881,77.2024,76.3793,78.2836,78.0762,76.7075,77.1348,77.7821,77.1607,78.2788,78.5525,78.1405,78.8028,79.0831,
124,77.84,78.9131,79.7677,80.5033,79.8366,78.0994,77.7081,77.7431,78.5475,79.1225,79.7677,80.2715,79.6859,79.5166,79.0004,79.6073,
125,77.84,78.6019,79.0756,78.7485,79.7646,80.5483,81.353,80.8409,81.673,81.8098,82.4805,82.5613,83.6126,85.3259,85.5655,85.3447,
126,77.84,78.0349,78.298,78.4392,78.7541,78.5944,79.2613,77.7835,77.9082,77.705,78.0922,78.7,79.7714,79.9435,78.9706,79.3256,
127,77.84,77.6217,76.7031,78.1883,77.4264,76.8746,76.3388,76.6893,76.8095,76.635,77.6282,77.3028,76.6527,75.9061,75.282,73.8745,
128,77.84,76.4412,76.4689,77.3982,78.4179,77.472,77.5206,76.0439,75.1573,73.5475,73.1032,73.3995,70.6315,70.2445,69.1806,69.6024,
129,77.84,77.7411,77.1578,77.8166,77.4321,76.4511,75.7528,76.3631,77.4942,76.4511,76.3705,74.8475,74.4137,72.7964,72.3571,72.0125,
130,77.84,78.0367,78.2286,76.9905,76.2943,76.4747,77.6283,77.1567,75.2084,74.5714,75.76,77.5235,77.0343,76.4353,76.4021,77.1036,
131,77.84,77.879,77.4361,78.4749,79.8659,80.1715,79.829,79.6553,78.9632,78.2638,79.595,80.8381,79.8051,80.6878,80.5238,81.7706,
132,77.84,78.5443,79.0975,79.3632,79.6406,79.4929,78.3966,78.4423,78.2051,77.7837,76.9841,76.7412,76.3888,77.5361,77.4018,77.6482,
133,77.84,78.2238,79.3952,80.692,80.9247,78.8686,80.1586,80.5013,80.301,80.5424,79.1755,78.8067,79.6189,79.18,79.7242,80.4498,
134,77.84,77.6463,80.5007,80.335,80.4347,80.4495,80.0404,78.4576,79.5697,80.0974,79.0646,76.7201,76.5998,77.4142,77.8215,78.9853,
135,77.84,79.0928,79.1692,79.3276,79.5764,80.9456,80.2183,81.8567,80.3827,81.5297,81.2488,80.1437,79.3918,79.8462,80.0633,80.4416,
136,77.84,76.669,76.9375,76.7606,77.2956,77.6036,78.0171,78.9345,78.2358,77.7787,77.5778,76.5567,76.8274,78.2131,78.2926,77.4345,
137,77.84,79.4397,78.6296,78.6701,78.5024,79.3903,80.395,80.1283,80.4,82.8377,82.1878,82.5023,82.4384,82.4957,82.1253,82.3923,
138,77.84,78.0661,77.2915,77.726,78.577,77.3932,77.5123,76.5758,76.8855,78.1753,78.0441,78.5052,77.8309,78.4729,78.7129,78.8386,
139,77.84,79.1992,79.3879,81.2048,81.7947,82.5027,81.6528,81.624,81.0666,81.1294,82.3387,82.9772,84.5338,84.3098,84.9114,83.8286,
140,77.84,78.4347,76.9176,77.4579,78.0249,78.1434,79.9714,80.5536,82.6812,84.3621,82.692,81.0673,82.0253,82.706,82.3497,81.3493,
141,77.84,78.0503,77.3192,77.0212,76.1947,78.5076,79.4247,79.1272,79.5179,79.8973,80.2412,78.6619,78.1735,78.3594,78.4394,77.8835,
142,77.84,78.4283,79.5449,79.8078,80.0769,79.901,79.8064,79.3381,78.9112,79.5198,78.6068,79.2818,78.6111,77.6116,78.0387,77.6736,
143,77.84,77.7387,77.3769,77.2451,77.4284,77.3797,77.443,76.96,77.849,78.1308,77.326,76.9408,78.0697,77.5102,77.9266,77.2131,
144,77.84,79.1102,78.1858,78.6105,78.3373,78.4541,78.9352,78.8696,78.629,78.469,79.5877,80.269,80.3705,80.8614,80.1554,80.535,
145,77.84,77.3078,75.9215,75.9772,76.67,77.297,76.9281,77.5323,79.0814,78.455,78.0393,76.8871,77.5503,77.3217,77.6005,77.1214,
146,77.84,78.5364,78.6614,77.8536,78.1821,78.1165,75.8907,76.6422,76.033,75.9964,76.2712,77.1639,76.8675,76.5777,75.8032,75.1387,
147,77.84,78.804,78.7929,79.179,79.4487,80.11,78.4632,79.0862,78.2903,78.6058,78.6883,76.8888,78.5575,78.8775,78.2133,76.7359,
148,77.84,78.6623,79.7501,79.8218,80.1883,81.7539,81.7462,81.8128,80.5841,81.0031,81.8411,80.464,80.9207,82.4272,81.6654,83.1371,
149,77.84,77.6924,77.2106,76.9338,76.8783,78.0296,78.3068,77.8573,78.0174,78.8578,79.4884,79.9918,81.09,81.9132,79.4934,79.4541,
150,77.84,78.9268,78.0387,77.4726,77.9216,76.7208,78.1845,77.8488,76.2377,74.7369,74.9504,74.9749,75.9942,75.307,74.895,75.4191,
151,77.84,80.3249,80.7848,80.392,78.3312,77.2401,77.039,77.7854,79.7944,79.1605,78.6217,79.0438,79.9683,80.3555,80.2551,80.4957,
152,77.84,78.6668,78.5393,78.2865,77.9713,77.5015,76.5003,76.0614,76.3017,75.5574,74.9591,74.2009,74.6799,76.5949,76.1521,75.9773,
153,77.84,77.21,77.3096,77.3438,78.5525,78.1669,78.1733,79.3656,79.4053,80.157,80.414,80.9317,81.8395,82.3825,82.7549,82.3746,
154,77.84,76.2722,77.0903,77.1775,76.7699,77.4122,77.5823,77.971,78.9786,79.9452,79.7471,79.8373,79.8821,81.9756,81.4975,81.6555,
155,77.84,77.2042,75.774,74.2488,73.4401,73.4661,73.1089,73.8394,73.2508,73.5652,72.6613,71.6417,72.2661,71.7951,71.9415,72.9836,
156,77.84,77.0493,76.4532,75.2653,74.5017,75.4179,75.4905,75.3443,74.8163,74.9127,74.3505,74.7987,73.8486,72.9878,72.3441,71.9841,
157,77.84,78.9156,78.493,78.3897,77.1516,77.438,76.9907,76.8277,76.1831,76.3248,75.076,74.5704,75.8521,76.4085,76.9052,75.7369,
158,77.84,77.778,77.8301,76.7593,76.4203,76.7094,76.6646,76.173,76.1085,76.3041,78.7863,78.0032,76.0539,75.2868,73.4974,72.6851,
159,77.84,77.8104,76.5421,76.1741,76.8291,77.4245,76.914,77.9193,76.7537,75.3009,75.4463,76.248,75.7421,74.5795,73.4012,73.1876,
160,77.84,77.6217,76.7031,78.1883,77.4264,76.8746,76.3388,76.6893,76.8095,76.635,77.6282,77.3028,76.6527,75.9061,75.282,73.8745,
161,77.84,77.2862,78.2345,77.9057,77.5756,77.3358,76.4407,75.8787,78.0061,78.337,75.2424,77.1422,76.1657,76.4191,76.1196,76.6445,
162,77.84,78.3905,77.4414,78.7202,79.3743,78.2504,80.3824,79.42,79.1782,78.8244,78.8761,79.3121,78.7756,79.449,80.64,79.6454,
163,77.84,78.9597,80.2879,79.8892,79.6333,80.583,82.7142,83.2735,84.0849,86.1086,87.145,89.2293,90.0529,91.1797,91.6094,91.1352,
164,77.84,76.71,77.4767,78.603,80.4437,79.0701,80.8592,81.3521,82.362,80.7783,81.1027,79.6619,79.6042,79.1861,78.7779,79.4915,
165,77.84,77.6557,77.1575,77.644,76.6824,76.6584,76.741,77.2212,76.2186,76.9094,76.6542,76.0778,77.0837,77.7712,76.8775,75.7233,
166,77.84,79.5363,81.5644,81.9428,82.1967,83.1116,83.0203,83.759,84.1918,83.339,84.2296,83.5875,85.0015,86.1195,86.154,85.3961,
167,77.84,78.2533,78.0271,78.3504,78.2013,77.2049,77.4317,78.6315,78.9994,80.1341,81.4949,80.7899,80.8408,80.8866,79.6597,79.0059,
168,77.84,78.8804,78.5297,77.5709,76.7469,78.0899,77.5942,78.5282,77.8322,77.6866,77.5457,78.5698,78.9238,78.2436,78.9448,78.9048,
169,77.84,78.3144,79.1543,80.1211,81.0814,81.2657,81.42,80.3282,80.9069,80.0545,79.9235,80.4608,79.5225,81.1341,82.3823,82.8956,
170,77.84,77.879,77.4361,78.4749,79.8659,80.1715,79.829,79.6553,78.9632,78.2638,79.595,80.8381,79.8051,80.6878,80.5238,81.7706,
171,77.84,77.6386,76.2194,76.553,77.9896,77.7595,76.4985,76.8661,77.3665,76.3658,75.5955,75.6634,76.7723,76.5053,75.9452,75.8218,
172,77.84,77.7932,78.2046,78.2526,77.7398,76.6062,76.2084,77.0304,76.9043,77.0012,76.9244,78.6004,78.7313,78.2889,77.8457,77.1319,
173,77.84,77.983,76.8644,75.6021,76.0131,76.1161,75.5327,76.1964,76.8459,77.0769,77.73,79.0826,78.9558,79.1055,79.0033,79.5737,
